filename	text
7-7048-0.wav	ทีนี้ถ้าเกิดว่าใครเจอพฤติกรรมแบบนี้นะคะตอนที่ไปไหว้พระธาตุพนมที่จังหวัดนครพนม
21-21347-0.wav	น้ำพริกแม่เฉลาที่จังหวัดกำแพงเพชรขายดิบขายดีก็บอกว่าสร้างรายได้หลักล้านต่อเดือน
7-7050-120.wav	ไม่ใช่แค่จังหวัดสุพรรณบุรี
7-7050-49.wav	เพราะว่าทางกรมศิลปากรบอกว่าตอนนี้คือไม่ใช่แค่จังหวัดสุพรรณบุรีนะ
7-7051-11.wav	นี่คือที่ตำบลนครชุมอำเภอนครไทยจังหวัดพิษณุโลกครับ
7-7051-24.wav	เหมาะสำหรับไปท่องเที่ยวสัมผัสกับธรรมชาติที่หาดูได้ยาก
7-7051-28.wav	จากพิษณุโลกไปที่จังหวัดเชียงใหม่กันบ้างนะครับ
7-7055-24.wav	ที่เดินทางมากราบไหว้ขอพรกันเป็นจำนวนมากค่ะ
7-7055-28.wav	แต่ประชาชนที่เดินทางมาไหว้พระขอพรที่นี่ส่วนใหญ่ยังคงใส่ชุดขาวและดำ
7-7058-0.wav	พาคุณผู้ชมไปดูเหตุสลดที่เกิดขึ้นที่จังหวัดขอนแก่นกันหน่อยนะ
7-7058-22.wav	ตำบลคำแคนอำเภอมัญจาคีรีจังหวัดขอนแก่น
21-21349-55.wav	ซึ่งนายสุเทพยังได้กล่าวถึงการที่พลเอกประยุทธ์
7-7058-39.wav	ส่วนนายโหน่งเนี่ยก็เป็นคนคุ้นเคยกันแล้วก็เป็นญาติกันด้วย
21-21349-67.wav	ส่วนที่พลเอกประยุทธ์ปฏิเสธร่วมเวทีดีเบตนายสุวิทย์บอกว่า
7-7058-55.wav	คุณแม่ของผู้ต้องหาบอกด้วยนะคะว่าก่อนหน้านี้นายโหน่งเนี่ย
7-7058-60.wav	วันเกิดเหตุนายโหน่งก็ไปดื่มเครื่องดื่มชูกำลังไปกว่า20ขวด
21-21350-334.wav	นายกลีเซียนลุงได้ชื่อว่าเป็นผู้นำได้ชื่อว่าเป็นผู้นำนะครับ
21-21350-59.wav	ท่านประธานครับเด็ก4เดือนฮะที่จังหวัดน่านบ้านผมเนี่ย
21-21350-707.wav	จังหวัดได้ตั้งศูนย์กักกันผู้ติดเชื้อเพื่อกระจายราย
7-7061-30.wav	นัดจ่ายเงินเคลียร์กันในจังหวัดเชียงราย28ล้าน
7-7061-39.wav	ว่ามันมีการโอนต่อไปยังบัญชีของเซียนพระคนดังในจังหวัดนครสวรรค์
21-21350-877.wav	นายพลังด่าดีไหมครับ
21-21351-21.wav	เป็นบ้านหลังหนึ่งนะครับตรวจสอบแล้วเป็นบ้านของนางทองเลื่อนปรุงแก้ว
21-21353-2.wav	ต้องใช้คำนี้เลยคำว่ารวบคาจังหวัดนครราชสีมาเลยคุณผู้ชมค่ะ
21-21355-19.wav	นายสมชัยอายุ53ปีตอนที่เจ้าหน้าที่เขาไปงมมานะ
21-21355-32.wav	ส่วนเมียของผู้ตายบ้างค่ะคือนางนิดดาแจ่มใส
21-21357-40.wav	เชียงใหม่ค่ะพี่เบิร์ตอำเภอเมืองจังหวัดเชียงใหม่ค่ะ
21-21358-650.wav	เขามีเรื่องเล่าสืบต่อกันมาค่ะว่าสมัยก่อนกองทัพพม่าได้เดินทางมาถึงตรงนี้ในช่วงรุ่งเช้า
21-21358-653.wav	ที่มาของชื่ออำเภอสว่างอารมณ์กองทัพพม่าเดินทางมาอำเภอสว่างอารมณ์
21-21358-669.wav	คุณผู้ชมครับกองทัพพม่าเขาเดินทางมาที่อำเภอสว่างอารมณ์
21-21358-777.wav	คุณวาสนาจากจังหวัดนครราชสีมาครับ
0-0-50.wav	เดินทางมาจากระยองเธอบอกแบบนี้
0-0-52.wav	เพื่อเดินทางไปพื้นที่มีนบุรี
21-21359-33.wav	นายยิ่งบอกว่าปกติมาหาของป่าแถวนี้เป็นประจำอยู่แล้วก็เลยรู้เส้นทาง
21-21359-54.wav	อืมนี่หลังจากถูกตำรวจจับนายยันอืม
21-21359-60.wav	ได้คุยกับอดีตภรรยาของนายยอดที่ปัจจุบันก็คือ
21-21362-33.wav	หลายคนก็อาจจะวางแผนไปท่องเที่ยวนะคะ
0-0-61.wav	ขี่เข้าไปเลยโดยนางสาวสุดาพรเนี่ยก็บอกแบบนี้บอกว่าคือมันหลงไงคุณ
0-0-72.wav	ทีนี้นางสาวสุดาพรเองก็บอกว่างั้นขอเดินทางต่อนะ
0-1-10.wav	และอีกหนึ่งคนนะคะนางสาวธมนธรณ์ภู่ทองอายุ25ปี
21-21364-24.wav	เจ้าของบ้านคือนายจตุพรอายุ34ปี
0-1-16.wav	นางสาวศุทธนุชหนึ่งในผู้เสียหายเปิดเผยว่า
21-21364-30.wav	ส่วนนายเบียร์เป็นเพื่อนที่มาขออาศัยอยู่บ้านนี้
0-1-32.wav	บางพระอำเภอศรีราชาจังหวัดชลบุรี
0-1-33.wav	และน่าจะได้เบอร์โทรศัพท์ของนางสาวศุทธนะศุทธนุชเนี่ยนะ
0-1-9.wav	นางสาวกัณฑิมาไชยมนตรีอายุ26ปี
0-2-16.wav	เหตุการณ์นี้เกิดขึ้นภายในปั๊มน้ำมันปตท.ท่าตำหนักถนนเพชรเกษมจังหวัดนครปฐม
0-2-19.wav	กู้ภัยรีบนำนางสาวศิริพรใยยัวอายุ45ปี
0-2-1.wav	เพราะว่าเป็นการเดินทางช่วงเทศกาลสงกรานต์นะครับ
0-2-22.wav	อดีตนายทหารอากาศคนขับรถระบุว่า
0-2-23.wav	กำลังเดินทางกลับบ้านและแวะปั๊มน้ำมันเพื่อซื้อของ
0-2-2.wav	อย่างวันนี้มีอุบัติเหตุเกิดขึ้นที่จังหวัดตรังนะครับ
0-2-36.wav	วิ่งชนเสาไฟฟ้าริมถนนอ่างทองอยุธยาอำเภอเมืองจังหวัดอ่างทอง
0-2-8.wav	คนขับรถกระบะอ้างว่าก่อนเกิดเหตุขับรถมาจากจังหวัดพัทลุง
0-4-0.wav	โดยนายวีระพงศ์สืบค้าพาณิชย์จังหวัดกาฬสินธุ์ประธานในพิธีเปิดเผยว่า
0-4-8.wav	บริเวณด้านหน้าและด้านในของสำนักงานพาณิชย์จังหวัดกาฬสินธุ์
0-7-61.wav	บางทีเนี่ยทั้งจังหวัดอาจจะไม่มีคุณหมอเอกซเรย์เลย
7-7062-179.wav	ในภารกิจช่วยเหลือน้องที่ติดอยู่ในถ้ำหลวงขุนน้ำนางนอนค่ะ
21-21364-44.wav	ปรากฏว่านายเบียร์ที่บอกว่าปืนลั่น
7-7062-189.wav	ซึ่งเป็นพื้นที่ติดกับถ้ำหลวงขุนน้ำนางนอน
21-21364-48.wav	แล้วก็ตำรวจสืบสวนสภ.บางบานคุมตัวนายเบียร์บัวขาวอายุ29ปี
0-7-62.wav	อาจจะไม่มีคุณหมอหัวใจเลยหรืออาจจะมีแค่คุณหมอโรคหัวใจแค่คนเดียวทั้งจังหวัดอะ
21-21365-6.wav	สมัยเป็นเด็กนักเรียนเคยนั่งรถทัวร์จากบ้านจังหวัดร้อยเอ็ด
21-21365-7.wav	ไปดูวงระเบียบวาธศิลป์ถึงจังหวัดยโสธร
21-21366-1.wav	เขาบอกว่าเป็นเจ้าแรกของจังหวัดปราจีนบุรีอร่อยพูนชามลูกค้าแน่นร้านทุกวัน
21-21369-25.wav	ก็มีเจ้าหน้าที่เดินทางมารับที่บริเวณกุฏิเจ้าอาวาสค่ะ
21-21370-0.wav	ให้คุณผู้ชมดูคลิปเหตุการณ์นี้นะคะมีคนเห็นเหตุการณ์แล้วก็ถ่ายภาพเอาไว้ได้เหตุการณ์ที่อำเภอท่าบ่อจังหวัดหนองคายผู้หญิงอายุสิบหกเท่านั้นนะคะถูกแฟนหนุ่มทำร้ายร่างกายคือจิกหัวกระชากแล้วทำร้ายร่างกายแบบ
21-21370-11.wav	ลูกสาวกับผู้ชายคนนี้เขากลับมาจากทำงานที่จังหวัดแพร่
0-9-34.wav	รองผู้บังคับการตำรวจภูธรจังหวัดกระบี่ให้เป็นหัวหน้าชุดสืบสวนสอบสวน
0-9-35.wav	ลงพื้นที่ไปคลี่คลายคดีนี้แล้วก็มีการประชุมกันหารือกันกับทางด้านผู้กำกับการสอบสวนกองบังคับการตำรวจภูธรจังหวัดกระบี่
0-9-45.wav	ซึ่งทางด้านรองผู้บังคับการตำรวจภูธรจังหวัดกระบี่
21-21373-126.wav	จากนั้นอีก10นาทีนายอภิชาติเดินเข้ามาในร้าน
21-21373-133.wav	นายอภิชาติทำอะไรจนนายอภิชาติอาศัยช่วงที่เธอไม่ทันระวังตัว
0-11-11.wav	โดยนายวิษณุบอกว่าเหตุผลที่ต้องมีคำสั่งหัวหน้าคณะคสช.ดังกล่าว
21-21373-233.wav	นายอภิชาติบุญเรืองอายุ42ปี
0-11-69.wav	นำโดยนายจาตุรนต์ฉายแสงนายวุฒิพงศ์นางฐิติมาฉายแสง
21-21373-47.wav	เอาของเขาไปเนี่ยเขาร้องไห้แล้วก็เนี่ยเหมือนจะเข้าไปทำร้ายนายอภิชาติด้วยนะคะ
21-21373-74.wav	เป็นร้านขายอุปกรณ์การเกษตรจังหวัดปทุมธานี
21-21373-88.wav	ให้สามีก็คือนายอภิชาติย้อนกลับมาที่ร้าน
0-11-7.wav	วันนี้นายกรัฐมนตรีพลเอกประยุทธ์จันทร์โอชานะครับซึ่งเป็นหัวหน้าคณะคสช.ด้วย
21-21376-0.wav	สำหรับเหตุการณ์เรือล่มในแม่น้ำป่าศักดิ์ช่วงที่ไหลผ่านจังหวัดเพชรบูรณ์
7-7062-74.wav	ก็อยู่ที่จังหวัดเชียงรายกันเลยละนะ
0-11-88.wav	อย่างเช่นนายปรีชาและนางเปล่งมณีเร่งสมบูรณ์สุข
0-12-17.wav	แน่นอนมาเพิ่มด้วยแต่ละคนเขามีความสามารถในจังหวัดอยู่แล้ว
21-21376-9.wav	คือนายพิทยาไข่ทองอายุ17ปี
0-13-18.wav	ผู้ว่าราชการจังหวัดเชียงใหม่ได้สั่งเฝ้าระวังสถานการณ์ตลอด24ชั่วโมง
0-13-19.wav	ขณะที่จังหวัดน่านครับน้ำท่วมบ้านเรือนกว่า50หลัง
21-21377-25.wav	ลักษณะแบบนี้นะครับแล้วนายอุดมตัวสามีเนี่ยเชื่อว่าเมียน่าจะถูกงูกัด
0-13-27.wav	สำหรับสถานการณ์น้ำท่วมพื้นที่8ตำบลของอำเภอสำโรงจังหวัดอุบลราชธานี
7-7065-44.wav	บ้านเลขที่51หมู่4อำเภอสารภีจังหวัดเชียงใหม่ครับ
21-21378-113.wav	สิ่งที่จะมาควบคู่กับประชาชนที่จะเดินทางมา
0-14-24.wav	นางพนิดาศิริยุทธโยธินนะครับหรือว่าแม่จิ๋ม
7-7066-62.wav	มาทำร้ายในเส้นทางที่เดินทางเป็นประจำ
21-21378-296.wav	แล้วก็วันนี้ค่ะได้เห็นว่าประชาชนเดินทางมาเป็นจำนวนมาก
0-16-13.wav	อำเภอบัวใหญ่จังหวัดนครราชสีมา
21-21378-297.wav	สัปดาห์หน้า1213ก็จะเดินทางมาเป็นจำนวนมากอีก
21-21378-2.wav	วันนี้จะมาให้ข้อมูลเพิ่มเติมเกี่ยวกับประชาชนที่จะเดินทางมา
21-21378-300.wav	ที่จะเดินทางมาบริเวณท้องสนามหลวงแล้วก็พระบรมมหาราชวังค่ะ
7-7069-9.wav	ก็อย่างช่วงปีใหม่ที่จะถึงนี้นะคะก็จะกลับบ้านที่จังหวัดบึงกาฬค่ะ
0-17-24.wav	ผู้ชายคนนี้ชื่อว่านายวันชัยหนุ่มศรีสะเกษอายุ35ปี
0-17-28.wav	มีแฟนใหม่ของนางสาวบียืนอยู่ด้วยนะคะ
0-17-29.wav	เขาอ้อนวอนนางสาวบีขอให้กลับไปอยู่ด้วยกันใหม่แล้วให้อภัยเขาเถอะ
21-21378-69.wav	ผู้บัญชาการทหารบกมีแนวคิดที่จะทำโรงทานให้กับผู้ที่เดินทางมา
0-17-31.wav	แต่นางสาวบีพยายามอธิบายให้ตัวอดีตสามีเข้าใจ
21-21378-80.wav	ประมาณสามพันคนหลายจังหวัดภาคอีสานก็จะมาพักเดินทางตั้งแต่ออกจากบ้านไม่มีค่าใช้จ่าย
0-17-40.wav	แต่คุณผู้ชมคะระหว่างที่ตัวนางสาวบีพยายามอธิบาย
0-17-41.wav	ตัวนายวันชัยเองก็ไม่ยอมฟังและพูดอย่างเดียวว่าไม่ไหวแล้วทำใจไม่ได้
21-21378-81.wav	อ่ามีรถรับส่งให้เรียบร้อยอย่างมุกดาหารเมื่อสักครู่ผมทราบว่ารองผู้ว่าการจังหวัดเขานำทีมมาเอง
0-17-43.wav	แต่สุดท้ายนางสาวบีกับแฟนใหม่ก็ขับรถเข้าไปทำงานในสวน
0-17-44.wav	แล้วตัวนายวันชัยก็นั่งร้องไห้อยู่ตรงนั้นลำพัง
7-7073-13.wav	ชาวสวนอำเภอบ้านแพ้วจังหวัดสมุทรสาครนี่เองค่ะ
0-17-45.wav	ทีนี้เขาบอกว่าตัวนายวันชัยก่อนจะมาที่นี่
7-7074-61.wav	จะเดินทางมาเป็นประธานในการประชุม
0-17-46.wav	เขาขี่รถมอเตอร์ไซค์จากจังหวัดชลบุรีมาหานางสาวบีที่จังหวัดตราด
7-7075-39.wav	อำเภอวังโป่งจังหวัดเพชรบูรณ์
0-17-51.wav	มีสื่อบางสำนักไปออกข่าวในเชิงตำหนินางสาวบี
21-21380-0.wav	คุณผู้ชมไปดูเรื่องราวนี้เกิดขึ้นที่จังหวัดอำนาจเจริญนะคะ
21-21380-15.wav	นายระพินแสนเริงอายุ49ปีหายตัวไปอย่างไร้ร่องรอย
7-7077-15.wav	ลงพื้นที่ภาคอีสานครั้งแรกที่จังหวัดนครราชสีมานะครับ
7-7077-33.wav	ก็เลยเดินทางมาที่โคราชนี่นะครับ
21-21380-19.wav	เจอเพียงรถจักรยานยนต์ของนายระพินจอดไว้ข้างทาง
7-7077-45.wav	ส่วนการเดินคารวะแผ่นดินเป็นวันที่6ของนายสุเทพเทือกสุบรรณ
21-21380-27.wav	จากจังหวัดมหาสารคามมาที่อำนาจเจริญซึ่งเป็นพระอาจารย์
21-21380-28.wav	ที่เคยเป็นพระอาจารย์ของนายระพินตอนนั้นที่ไปบวช
21-21380-31.wav	นายระพินไปล่วงเกินเจ้าปู่ซึ่งดูแลปกป้องสถานที่แห่งนี้
21-21380-38.wav	และสุดท้ายจะยอมปล่อยตัวนายระพินกลับคืนมาอย่างปลอดภัยนะคะ
21-21380-40.wav	เป็นภรรยาของนายระพินเป็นผู้สูญหายบอกว่าหลังจากที่สามีหายตัวไป
21-21380-51.wav	ถ้าเกิดว่าพบเห็นนายระพินเมื่อสักครู่เราขึ้นรูปให้เห็นแบบชัดเจนแล้ว
21-21380-55.wav	เจ้าปู่จะปล่อยนายระพินผู้สูญหายกลับมาอย่างปลอดภัยนะคะ
21-21381-0.wav	เอาล่ะคุณผู้ชมมาดูที่อำเภอศรีมหาโพธิจังหวัดปลาจีนบุรีหน่อยนะคะ
21-21381-1.wav	ผู้ชายคนหนึ่งอายุ48ปีเขาเดินทางกลับมาจากพื้นที่เสี่ยงสูงสุด
7-7077-58.wav	ที่เคยชูป้ายใส่นายอภิษฎเวชาชีวอภิสิทธิ์เวชชาชีวะหัวหน้าพรรคประชาธิปัตย์
21-21383-1.wav	เป็นการแข่งขันเรือยาวชิงถ้วยพระราชทานในจังหวัดชัยนาทนะคะ
21-21391-8.wav	ร้านนี้อยู่บริเวณถนนราชวงศ์อำเภอเมืองจังหวัดพะเยา
21-21392-118.wav	แล้วก็มีลมแรงในหลายจังหวัดครับ
21-21392-185.wav	รองผู้บังคับการตำรวจภูธรจังหวัดพังงานี่รองนะท่านรองมาเองเลยนะ
7-7077-61.wav	ส่วนเรื่องของการเดินสายคารวะแผ่นดินของนายสุเทพเทือกสุบรรณนะครับ
21-21392-201.wav	พาไปที่จังหวัดภูเก็ตเมืองท่องเที่ยว
7-7077-64.wav	ฟังเสียงว่ารองนายกรัฐมนตรีตอบประเด็นนี้ว่าอย่างไรนะครับ
0-17-54.wav	ตัวนางสาวบีบอกว่าเธอเห็นข่าวแล้วไม่สบายใจ
0-17-58.wav	ญาติของนางสาวบีต้องการให้ไปลงบันทึกประจำวันเอาไว้นะคะ
7-7078-5.wav	ที่จังหวัดบุรีรัมย์บอกว่าเดี๋ยวจะขอเป็นคนจ่ายเงินทั้งหมด
7-7087-19.wav	คดีนี้ตำรวจภูธรจังหวัดสมุทรปราการ
7-7087-33.wav	ได้ในขณะนั่งดื่มเบียร์ที่ร้านชำริมแม่น้ำโขงจังหวัดมุกดาหาร
7-7087-38.wav	สังเกตเห็นนางมะลิสวมสร้อยคอทองคำหนัก50สตางค์
7-7087-45.wav	แต่เป็นจังหวะที่นางมะลิมาเข้าห้องน้ำพอดี
7-7087-58.wav	ก่อนส่งตัวเข้าเรือนจำจังหวัดสมุทรปราการ
7-7088-1.wav	ใครชอบทานเครปยกมือขึ้นนี่เลยนี่ต้องไปทานร้านนี้ที่จังหวัดโอ๊ยผมรู้แล้ว
7-7088-21.wav	ประมาณนั้นที่จังหวัดพะเยานะฮะค่ะ
0-17-62.wav	ให้หารถไปส่งนายวันชัยอดีตสามีกลับบ้านเกิดที่อำเภอขุนหาญศรีสะเกษ
7-7088-4.wav	พาไปเลยนะครับลองชิมร้านนี้ที่จังหวัดพะเยาเขาบอกว่าขายอยู่แถวริมชายกว๊านในตัวเมืองพะเยา
0-18-12.wav	ขายอยู่ที่ตลาดสดเทศบาลตำบลนาแกอำเภอนาแกจังหวัดนครพนม
0-18-9.wav	เหลียงแชร์พร้อมกับภรรยาก็คือนางเพชรสมรแซ่เอี้ยว
0-19-1.wav	ที่จุดแยกราชประสงค์ก็ทยอยเดินทางกลับมาถึง
0-21-0.wav	ท่านผู้ชมครับเรื่องของบ่อนพนันที่จังหวัดระยองเนี่ยคนก็พูดถึงกันเยอะ
7-7088-6.wav	ที่จังหวัดพะเยาแห่งนี้เพราะว่าป้ามะลิเขาเนี่ยนะมีสูตรเด็ดเฉพาะของครอบครัวเป็นคนในตระกูลที่ถ่ายทอดสืบต่อกันมา
0-21-6.wav	ตรงนี้เป็นลักษณะของอาคารที่อยู่ใกล้กับบขส.จังหวัดระยองแห่งที่1นะครับ
0-22-0.wav	ดูเหตุอุทาหรณ์เกิดขึ้นกันหน่อยที่จังหวัดจันทบุรี
0-22-17.wav	ทีนี้เราก็สอบถามพ่อของน้องชื่อว่านายลิขิตเพ็งเดชอายุ27ปี
0-24-11.wav	ค่อยๆเดินทางก็จะยากลำบากนิดนึง
7-7091-0.wav	คุณผู้ชมคะเดี๋ยวจะพามาดูเหตุการณ์ที่เกิดขึ้นในจังหวัดพะเยา
0-24-17.wav	ใหญ่ถึงขั้นแบบ27คนโอบและนี่ก็อยู่ในเขตรักษาพันธุ์สัตว์ป่าฮาลาบาลาจังหวัดนราธิวาส
7-7093-1.wav	เริ่มต้นช่วงนี้ไปดูเหตุสะเทือนขวัญที่เกิดขึ้นกับครอบครัวหนึ่งที่จังหวัดตรังค่ะ
0-24-34.wav	ใช่ค่ะอากาศก็ต้องดีไงในป่าเนอะหลายคนก็ชื่นชอบในการไปท่องเที่ยวเดินป่าเดินเขา
0-25-40.wav	บรรเทาภัยแร้งได้ทั้งจังหวัดหนองคายและอุดรธานี
0-25-43.wav	ในเขตจังหวัดหนองคายและอุดรธานี
0-25-8.wav	บริเวณปากห้วยหลวงอำเภอโพนพิสัยจังหวัดหนองคาย
0-27-0.wav	เห็นได้จากเมื่อช่วงเช้าที่ผ่านมานะคะที่บรรดาแฟนคลับเขาเดินทางไปร่วมทำบุญนะคะให้กับการจากไป
0-28-17.wav	ในจังหวัดสมุทรปราการคือขี่รถไปซื้อของที่ร้านสะดวกซื้อ
0-28-29.wav	โชว์ปืนแบบนี้ตอนแรกเข้าใจว่านางสาวธนพรน้องชุดสีน้ำเงิน
0-29-14.wav	ประสานไปยังตำรวจภูธรท่าม่วงจังหวัดกาญจนบุรี
0-35-2.wav	โดยเฉพาะตั้งแต่จังหวัดภูเก็ตขึ้นมาค่ะมีฝนตกสะสม
0-36-11.wav	นักวิ่งลูกครึ่งไทยอเมริกันวัย18ปีชาวจังหวัดนครราชสีมา
0-38-112.wav	แต่นี่คือรถของผู้ตายนะฮะรถจักรยานยนต์ของนางสาวกตชภรณ์กุ่มประสิทธิ์หรือว่าแอ๋ววัย38ปี
7-7093-31.wav	ผู้จัดการแบงก์แห่งหนึ่งในจังหวัดตรังนะฮะก่อนที่จะมีคน
0-38-14.wav	เป็นจุดบ่อขยะตำบลกรอกสมบูรณ์อำเภอศรีมหาโพธิจังหวัดปราจีนบุรี
0-38-169.wav	หรือว่านายพิษณุโมหจิตรนะครับคาดว่าตอนนี้น่าจะหลบหนีไป
0-38-42.wav	พร้อมกับยืนยันว่าศพที่เจอคือนางสาวกตชภรณ์กุ่มประสิทธิ์ชื่อเล่นชื่อแอ๋วอายุ38ปี
0-38-97.wav	ที่นางสาวกตชภรณ์เขาไปหา
0-39-0.wav	ชาวบ้านนะคะในพื้นที่จังหวัดภูเก็ตค่ะเขาบอกว่าตำรวจที่บุกมาจัดการเกี่ยวกับเรื่องของยาเสพติดในชุมชนทำเกินไปหรือเปล่า
0-39-7.wav	เขาบอกว่าตำรวจชุดสืบสวนภูธรจังหวัดภูเก็ตเข้าไปจับกลุ่มยาเสพติดในพื้นที่
0-42-14.wav	ได้เดินทางมาร่วมพิจารณาคัดเลือกผู้เข้าประกวดให้เหลือ40คนสุดท้าย
0-44-11.wav	เรียบร้อยแล้วนะคะปรากฏว่าไปเจอพวกวัตถุโบราณต่างๆที่คาดกันว่าอายุกว่า700ปีที่จังหวัดเชียงใหม่คุณผู้ชม
0-44-16.wav	ที่จังหวัดเชียงใหม่นะคะอยู่ในพื้นที่ป่าลึกลับในบ้านป่าวังน้ำหยาดหมู่2ตำบลแม่สอยอำเภอจอมทองจังหวัดเชียงใหม่หรือเขาเรียกแถวนั้นว่าถ้ำตุ๊ปู่ค่ะ
0-45-14.wav	เมื่อคืนนี้เจ้าหน้าที่กว่าร้อยนายนะคะช่วยกันค้นหา
0-49-10.wav	ชาวบ้านหมู่1ตำบลบึงพะไลอำเภอแก้งสนามนาง
0-49-11.wav	ที่จังหวัดนครราชสีมานี่แกบอกเหลือเสาอยู่9ต้น
0-49-38.wav	เลยตัดสินใจไปแจ้งความที่สภ.แก้งสนามนางและออกมาร้องขอความเป็นธรรมผ่านสื่อมวลชน
0-50-32.wav	พาคุณผู้ชมไปดูการเก็บมันของชาวบ้านในพื้นที่อำเภอชุมพวงจังหวัดนครราชสีมา
0-51-58.wav	เรียนอยู่วัดบางนาอยู่จังหวัดปทุมธานีป.6ครับ
102-102003-29.wav	หลังจากที่กลุ่มออฟโรดของนายวัชรชัยสมีรักษ 
0-52-8.wav	เจ้าหน้าที่ชุดเสือไฟจังหวัดนราธิวาส
0-54-51.wav	นายกอบต.ก็คิดว่าจะทำยังไงกับสถานที่นี้ดี
0-57-8.wav	ไปรำถวายเจ้าพ่อสารหลักเมืองจังหวัดพิจิตร
0-60-1.wav	ในพื้นที่จังหวัดนนทบุรีที่เกิดขึ้นเมื่อเย็นวานนี้
0-60-21.wav	ตำบลบ้านใหม่อำเภอปากเกร็ดจังหวัดนนทบุรี
0-60-6.wav	ที่จังหวัดนนทบุรีได้คร่าชีวิตลูกจ้างล่าสุดไปจำนวน3ราย
0-61-45.wav	โดยเสี่ยกล้องบอกให้นางสาวแหม่มจอดแต่นางสาวแหม่มไม่จอด
0-61-47.wav	ซึ่งนางสาวแหม่มและน้องชายที่ขับรถตามหลังมา
0-61-49.wav	นี่คือนางสาวแหม่มเล่าตอนแรก
0-61-53.wav	แต่นางสาวแหม่มกลับเร่งความเร็วรถมันเกิดกระชากครับ
0-61-58.wav	นางสาวแหม่มก็ไม่อยากให้กระโดดไม่อยากให้เปิด
0-61-63.wav	ญาติมองว่าหากนางสาวแหม่มนำตัวเสี่ยกล้องไปโรงพยาบาล
0-64-12.wav	เดินทางไปรายงานตัวตามหมายเรียกที่สภ.เมืองอุดรธานีนะฮะ
0-64-19.wav	นายอภินันท์เดินทางมาพร้อมกับแม่นี่แม่แล้วก็ทนายความส่วนตัว
0-64-76.wav	ซึ่งนายอภินันท์ปฏิเสธทั้ง4ข้อกล่าวหา
0-65-6.wav	ที่วัดสว่างอารมณ์แคแถวตำบลขุนแก้วอำเภอนครชัยศรีจังหวัดนครปฐม
0-68-27.wav	หรือจะเป็นนักท่องเที่ยวที่เดินทางมาเล่นน้ำ
0-68-37.wav	เพราะมาไขข้อสงสัยทางด้านของนายอภิชัยเอกวนากุลค่ะ
0-68-4.wav	เห็นหลายคนเดินทางไปท่องเที่ยวตามที่ต่างๆ
0-68-66.wav	คุณผู้ชมครับขอให้ท่องเที่ยวอย่างสนุกแล้วก็ปลอดภัยนะครับ
0-71-10.wav	คุมตัวนายสราวุธหนึ่งในผู้ต้องหาที่ใช้อาวุธปืนอาก้า
0-71-11.wav	บุกยิงนายกิจจาจนเสียชีวิตและนายสุรินทร์ซึ่งเป็นพ่อตาบาดเจ็บสาหัสเนี่ยนะคะ
0-71-12.wav	ในพื้นที่อำเภอเขาสมิงจังหวัดตราดตอนดึก4มิถุนายนนำตัวไปทำแผน
0-71-1.wav	เหตุการณ์เกิดขึ้นกลางดึก4มิถุนายนที่จังหวัดตราดนะคะ
0-71-47.wav	สาเหตุเขาอ้างแบบนี้ค่ะเขาบอกว่าสาเหตุก็คือนางสาวพิมพ์พร
0-71-48.wav	ภรรยาของนายกิจจาผู้ตายติดหนี้อยู่ประมาณ10000บาท
0-71-50.wav	ก็ไปทวงถามกันถึงร้านคาราโอเกะแต่ถูกนางสาวพิมพ์พรพูดจาไม่ดีใส่
0-71-53.wav	สำหรับผู้ต้องหานะครับอีกหนึ่งคนตามหมายจับคือนายนายเอ่อนายหยิ่งนะครับ
0-71-66.wav	ส่วนนายสราวุธหรือนายเนมคนนี้ก็ต้องนำตัวไปสอบสวนเพิ่มหละค่ะคัดค้านการประกันตัวไว้ก่อนในเบื้องต้นนะคะ
0-71-6.wav	เนี่ยค่ะยังจับไม่ได้ยังตามตัวอยู่คิดว่าน่าจะหลบหนีอยู่ในจังหวัดใกล้เคียง
0-71-8.wav	ตำรวจภูธรภาค2สนธิกำลังกับตำรวจภูธรจังหวัดตราดสภ.เขาสมิง
102-102003-19.wav	นายพนัชกรโพธิบัณฑิตหัวหน้าอุทยานแห่งชาติไทรโยค
0-72-4.wav	เพราะว่าเอาพูดตรงเพื่อนนางก็เล่าให้ฟังว่า
0-73-186.wav	แต่ถ้าขึ้นเครื่องก็จะไม่เอาไปนางว่าอย่างนี้
0-73-201.wav	นายก็ประสานไปที่พลตำรวจตรีวันไชยเอกพรพิชญ์
0-73-202.wav	ผู้บัญชาการตำรวจภูธรจังหวัดนครศรีธรรมราช
0-73-30.wav	นางก็กลับมาเพราะว่าหนาวมากนะหนาวแบบเข้ากระดูกเลยทีเดียว
0-73-333.wav	สำหรับพระเอกดาวรุ่งนะฮะน้องนายณภัทรเสียงสมบูรณ์นะครับ
0-73-336.wav	ตอนนั้นคุณแม่ทำงานหาเงินคนเดียวแต่โชคดีที่นายเนี่ยได้รับโอกาสแล้วก็แรงสนับสนุนจากผู้ใหญ่นะครับ
0-73-34.wav	นางป่วยเขาบอกว่าตอนนั้นที่จัดรายการเป็นรายการตลก
0-77-15.wav	รายที่16ของจังหวัดเชียงใหม่เมื่อวันที่1ตุลาคมครับ
